考区,单位名称,单位层级,职位名称,专业要求,职位性质,职位简介,申论考试类别,报考人员身份要求,招录人数,基层工作年限要求,性别要求,最低学历要求,最高年龄要求,学位要求,户籍要求,职业资格证书等要求,其他招录条件及说明,最低服务年限要求,笔试最低开考比例,是否需体能测评,体检标准,咨询电话1,咨询电话2,年份,最低入面分数,行测成绩,申论成绩
长沙,长沙市自然资源和规划局所属分局,县市区机关,业务专干1,人文地理与城乡规划，建筑学，城乡规划，土木工程，智能建造，城市设计，智慧建筑与建造，智能建造工程,公务员,,行测、申论（县乡卷）,不限,1,不限,男,大学本科,38周岁,学士,不限,不限,开福分局、雨花分局各1名,5年,5:1,是,公务员录用体检通用标准,0731-88668169,,2026,,,
长沙,长沙市自然资源和规划局所属分局,县市区机关,业务专干2,人文地理与城乡规划，建筑学，城乡规划，土木工程，智能建造，城市设计，智慧建筑与建造，智能建造工程,公务员,,行测、申论（县乡卷）,不限,1,不限,女,大学本科,38周岁,学士,不限,不限,开福分局、雨花分局各1名,5年,5:1,是,公务员录用体检通用标准,0731-88668169,,2026,,,
长沙,长沙市自然资源和规划局所属分局,县市区机关,业务专干3,土地资源管理，人文地理与城乡规划，城乡规划，城市设计,公务员,,行测、申论（县乡卷）,不限,1,不限,男,大学本科,38周岁,学士,不限,不限,芙蓉分局、天心分局各1名,5年,5:1,是,公务员录用体检通用标准,0731-88668169,,2026,,,
长沙,长沙市自然资源和规划局所属分局,县市区机关,业务专干4,土地资源管理，人文地理与城乡规划，城乡规划，城市设计,公务员,,行测、申论（县乡卷）,不限,1,不限,女,大学本科,38周岁,学士,不限,不限,芙蓉分局、天心分局各1名,5年,5:1,是,公务员录用体检通用标准,0731-88668169,,2026,,,
长沙,长沙市生态环境局所属分局,县市区机关,环境管理1,法学类，化学类，大气科学类，核工程类，环境与安全类，化工与制药类，自然保护与环境生态类,公务员,,行测、申论（县乡卷）,不限,2,不限,男,大学本科,38周岁,学士,不限,不限,开福分局、望城分局、长沙县分局、宁乡分局各1名，考生根据综合成绩排名选岗,不限,5:1,是,公务员录用体检通用标准,0731-88667870,0731-88667869,2026,,,
长沙,长沙市生态环境局所属分局,县市区机关,环境管理2,法学类，化学类，大气科学类，核工程类，环境与安全类，化工与制药类，自然保护与环境生态类,公务员,,行测、申论（县乡卷）,不限,2,不限,女,大学本科,38周岁,学士,不限,不限,开福分局、望城分局、长沙县分局、宁乡分局各1名，考生根据综合成绩排名选岗,不限,5:1,是,公务员录用体检通用标准,0731-88667870,0731-88667869,2026,,,
长沙,长沙市住房和城乡建设局,市州直机关,建设工程应急管理,土建类,公务员,,行测、申论（省市卷）,不限,1,2年以上,不限,大学本科,38周岁,学士,不限,不限,承担全市建设工程安全生产应急监管、事故调查、现场执法等工作,5年,5:1,是,公务员录用体检通用标准,0731-88665904,0731-88665919,2026,,,
长沙,长沙市住房和城乡建设局,市州直机关,智能建造与装配式建筑发展管理,智能建造，城市设计，智慧建筑与建造，智能建造工程,公务员,,行测、申论（省市卷）,应届高校毕业生,1,不限,不限,大学本科,38周岁,学士,不限,不限,无,5年,5:1,是,公务员录用体检通用标准,0731-88665904,0731-88665919,2026,,,
长沙,长沙市住房和城乡建设局,市州直机关,法律专干,法学类,公务员,,行测、申论（省市卷）,应届高校毕业生,1,不限,不限,大学本科,38周岁,学士,不限,不限,无,5年,5:1,是,公务员录用体检通用标准,0731-88665904,0731-88665919,2026,,,
长沙,长沙市住房和城乡建设局,市州直机关,党务专干,中国语言文学类，新闻传播学类，政治学类,公务员,,行测、申论（省市卷）,应届高校毕业生,1,不限,不限,大学本科,38周岁,学士,不限,不限,中共党员（含预备党员）,5年,5:1,是,公务员录用体检通用标准,0731-88665904,0731-88665919,2026,,,
长沙,长沙市交通运输局,市州直机关,安全监督1,交通管理，土建类，交通运输，交通工程，交通设备与控制工程，轨道交通电气与控制，智慧交通，安全工程，应急技术与管理，安全生产监管，智慧应急,公务员,,行测、申论（省市卷）,应届高校毕业生,1,不限,男,大学本科,38周岁,学士,不限,不限,从事一线安全监督检查工作,不限,5:1,是,公务员录用体检通用标准,0731-88151256,,2026,,,
长沙,长沙市交通运输局,市州直机关,安全监督2,交通管理，土建类，交通运输，交通工程，交通设备与控制工程，轨道交通电气与控制，智慧交通，安全工程，应急技术与管理，安全生产监管，智慧应急,公务员,,行测、申论（省市卷）,应届高校毕业生,1,不限,女,大学本科,38周岁,学士,不限,不限,从事一线安全监督检查工作,不限,5:1,是,公务员录用体检通用标准,0731-88151256,,2026,,,
长沙,长沙市公路建设养护中心,市州直机关,公路建设与养护管理,土木工程，道路桥梁与渡河工程，土木、水利与交通工程，交通工程,参照公务员法管理人员,,行测、申论（省市卷）,2026届普通高校毕业生,2,不限,不限,大学本科,38周岁,学士,不限,不限,录用后需到所属一线管养站锻炼一年,不限,5:1,是,公务员录用体检通用标准,0731-88151256,0731-85601613,2026,,,
长沙,长沙市公路建设养护中心,市州直机关,人力资源管理,人力资源管理，劳动关系，行政管理，公共事业管理，人才发展与管理,参照公务员法管理人员,,行测、申论（省市卷）,不限,1,不限,不限,大学本科,38周岁,学士,不限,不限,无,不限,5:1,是,公务员录用体检通用标准,0731-88151256,0731-85601613,2026,,,
长沙,长沙市水旱灾害防御中心,市州直机关,水旱灾害防御,水利类,参照公务员法管理人员,,行测、申论（省市卷）,2026届普通高校毕业生,1,不限,男,大学本科,38周岁,学士,不限,不限,需长期野外作业，并承担24小时防汛值班值守任务,不限,5:1,是,公务员录用体检通用标准,0731-88667123,,2026,,,
长沙,长沙市水旱灾害防御中心,市州直机关,水行政执法辅助,法学类,参照公务员法管理人员,,行测、申论（省市卷）,应届高校毕业生,1,不限,不限,大学本科,38周岁,学士,不限,法律职业资格A证,需经常乘车（船）开展水行政执法辅助工作，并承担防汛抗旱及水上执法点的24小时值班值守任务,不限,5:1,是,公务员录用体检通用标准,0731-88667123,,2026,,,
长沙,长沙市农业农村局,市州直机关,农业农村发展研究,应用经济学，国民经济学，区域经济学，公共政策,公务员,,行测、申论（省市卷）,不限,1,不限,不限,研究生,38周岁,博士,不限,不限,无,不限,5:1,是,公务员录用体检通用标准,0731-88665631,0731-88665646,2026,,,
长沙,长沙市农业农村局,市州直机关,遥感测绘,测绘类,公务员,,行测、申论（省市卷）,不限,1,不限,不限,研究生,38周岁,硕士,不限,不限,无,不限,5:1,是,公务员录用体检通用标准,0731-88665631,0731-88665646,2026,,,
长沙,长沙市农业农村局,市州直机关,农业统计,数学与统计类,公务员,,行测、申论（省市卷）,不限,1,2年以上,不限,大学本科,38周岁,学士,不限,不限,无,不限,5:1,是,公务员录用体检通用标准,0731-88665631,0731-88665646,2026,,,
长沙,长沙市商务局,市州直机关,综合管理1,外国语言文学类，财政、经济、贸易类，工商管理类，法学类，数学与统计类,公务员,,行测、申论（省市卷）,应届高校毕业生,1,不限,男,大学本科,38周岁,学士,不限,不限,无,不限,5:1,是,公务员录用体检通用标准,0731-88668010,,2026,,,
长沙,长沙市商务局,市州直机关,综合管理2,外国语言文学类，财政、经济、贸易类，工商管理类，法学类，数学与统计类,公务员,,行测、申论（省市卷）,应届高校毕业生,1,不限,女,大学本科,38周岁,学士,不限,不限,无,不限,5:1,是,公务员录用体检通用标准,0731-88668010,,2026,,,
长沙,长沙市商务局,市州直机关,商务经济,金融学类,公务员,,行测、申论（省市卷）、财经专业知识,不限,1,2年以上,男,大学本科,38周岁,学士,不限,不限,无,不限,5:1,是,公务员录用体检通用标准,0731-88668010,,2026,,,
长沙,长沙市文化旅游广电局,市州直机关,文化遗产保护,建筑学，建筑历史与理论，建筑设计及其理论，城乡规划与设计，城乡规划学，风景园林硕士，建筑硕士，城市规划硕士,公务员,,行测、申论（省市卷）,不限,1,2年以上,不限,研究生,38周岁,硕士,不限,不限,无,不限,5:1,是,公务员录用体检通用标准,0731-88666583,,2026,,,
长沙,长沙市审计局,市州直机关,审计1,理论经济学，应用经济学，财政学，产业经济学，数量经济学，资产评估硕士，数字经济硕士，金融学，金融工程，投资学，金融计量与金融工程，金融硕士，会计学，金融科技与创新管理，会计硕士，审计硕士,公务员,,行测、申论（省市卷）、财经专业知识,不限,1,2年以上,男,研究生,38周岁,硕士,不限,不限,无,不限,5:1,是,公务员录用体检通用标准,0731-88665608,,2026,,,
长沙,长沙市审计局,市州直机关,审计2,理论经济学，应用经济学，财政学，产业经济学，数量经济学，资产评估硕士，数字经济硕士，金融学，金融工程，投资学，金融计量与金融工程，金融硕士，会计学，金融科技与创新管理，会计硕士，审计硕士,公务员,,行测、申论（省市卷）、财经专业知识,不限,1,2年以上,女,研究生,38周岁,硕士,不限,不限,无,不限,5:1,是,公务员录用体检通用标准,0731-88665608,,2026,,,
长沙,长沙市审计局,市州直机关,综合管理,信息与计算科学，数据计算及应用，统计学，应用统计学，人工智能，计算机科学与技术，软件工程，数据科学与大数据技术,公务员,,行测、申论（省市卷）,不限,1,不限,不限,大学本科,38周岁,学士,不限,不限,无,不限,5:1,是,公务员录用体检通用标准,0731-88665608,,2026,,,
长沙,长沙市人民政府国有资产监督管理委员会,市州直机关,监管业务1,财政、经济、贸易类，金融学类，会计学，会计硕士，审计硕士,公务员,,行测、申论（省市卷）、财经专业知识,不限,1,不限,男,研究生,38周岁,硕士,不限,不限,无,不限,5:1,是,公务员录用体检通用标准,0731-85480982,,2026,,,
长沙,长沙市人民政府国有资产监督管理委员会,市州直机关,监管业务2,财政、经济、贸易类，金融学类，会计学，会计硕士，审计硕士,公务员,,行测、申论（省市卷）、财经专业知识,不限,1,不限,女,研究生,38周岁,硕士,不限,不限,无,不限,5:1,是,公务员录用体检通用标准,0731-85480982,,2026,,,
长沙,长沙市城镇集体工业联社,市州直机关,业务综合1,财政、经济、贸易类，会计学，财务管理，审计学，内部审计，大数据与会计,参照公务员法管理人员,,行测、申论（省市卷）、财经专业知识,不限,1,不限,男,大学本科,38周岁,学士,不限,不限,无,不限,5:1,是,公务员录用体检通用标准,0731-85480982,,2026,,,
长沙,长沙市城镇集体工业联社,市州直机关,业务综合2,财政、经济、贸易类，会计学，财务管理，审计学，内部审计，大数据与会计,参照公务员法管理人员,,行测、申论（省市卷）、财经专业知识,不限,1,不限,女,大学本科,38周岁,学士,不限,不限,无,不限,5:1,是,公务员录用体检通用标准,0731-85480982,,2026,,,
长沙,长沙市市场监督管理局,市州直机关,计算机,计算机科学与技术，软件工程，计算机技术硕士，软件工程硕士，人工智能硕士，大数据技术与工程硕士，网络与信息安全硕士,公务员,,行测、申论（省市卷）,不限,1,不限,不限,研究生,38周岁,硕士,不限,不限,无,不限,5:1,是,公务员录用体检通用标准,0731-88635416,0731-88635312,2026,,,
长沙,长沙市市场监督管理局,市州直机关,财务,金融学类,公务员,,行测、申论（省市卷）、财经专业知识,不限,1,不限,不限,大学本科,38周岁,学士,不限,其他(详见说明),具有中级会计及以上职称或注册会计师证,不限,5:1,是,公务员录用体检通用标准,0731-88635416,0731-88635312,2026,,,
长沙,长沙市市场监督管理局,市州直机关,特种设备安全监管1,材料类，能源动力类,公务员,,行测、申论（省市卷）,不限,1,不限,男,大学本科,38周岁,学士,不限,不限,无,不限,5:1,是,公务员录用体检通用标准,0731-88635416,0731-88635312,2026,,,
长沙,长沙市市场监督管理局,市州直机关,特种设备安全监管2,机械类，电气类,公务员,,行测、申论（省市卷）,不限,1,不限,男,大学本科,38周岁,学士,不限,不限,无,不限,5:1,是,公务员录用体检通用标准,0731-88635416,0731-88635312,2026,,,
